98,63318,67990
98,74095,67990
99,43985,49724
99,79633,60401
100,74093,67990
100,70352,7947
101,12737,67990
101,34489,67990
102,65852,84860
102,11051,79633
103,12737,67990
103,22721,48781
104,31114,5423
104,41248,58175
105,34489,67990
105,52429,67990
106,36125,1344
106,9094,1344
107,46603,67990
107,82626,67990
108,74093,67990
108,52429,67990
109,39836,1344
109,4937,1344
110,83392,67990
110,43497,67990
111,22882,43526
111,73477,48781
112,56050,12447
112,6080,91595
113,39836,1344
113,12596,59785
114,29425,1344
114,13851,1344
115,653,62023
115,85564,62023
116,55998,7947
116,61282,7947
117,12737,67990
117,83392,67990
118,52429,67990
118,70056,1344
119,45585,1344
119,9795,7947
120,8785,62023
120,44967,62023
121,994,57588
121,52429,67990
122,81336,88301
122,55949,31996
123,50658,7947
123,65183,1344
124,46789,64177
124,19375,91462
125,83392,67990
125,14335,67990
126,52429,67990
126,34489,67990
127,49312,62023
127,13804,62023
128,2836,17995
128,10390,17995
129,63403,7947
129,24292,62023
130,653,62023
130,38085,17920
131,24292,62023
131,61855,84860
132,24292,62023
132,42170,62023
133,10604,62023
133,80958,62023
134,40459,1344
134,86044,43627
135,52429,67990
135,18687,28625
136,55998,7947
136,44967,62023
137,1866,71989
137,10613,4065
138,24292,62023
138,54556,62023
139,65183,1344
139,59429,7947
140,85564,62023
140,76903,62023
141,52429,67990
141,64436,67990
142,46463,1344
142,42822,1344
143,3178,1344
143,39836,1344
144,74093,67990
144,64436,67990
145,65183,1344
145,8605,84860
146,90898,62023
146,79492,62023
147,42170,62023
147,71672,28974
148,12660,67990
148,70876,67990
149,5184,62023
149,39911,24702
150,19337,67990
150,34638,67990
151,62593,72105
151,87225,1344
152,24292,62023
152,63403,7947
153,36125,1344
153,4937,1344
154,72408,6561
154,50272,16922
155,4297,1344
155,74093,67990
156,74093,67990
156,74995,1344
157,13610,57588
157,12388,57588
158,73700,67990
158,6477,67990
159,87225,1344
159,3767,1344
160,46603,67990
160,74093,67990
161,84860,59785
161,59304,2079
162,70876,67990
162,2239,67990
163,94126,32812
163,37257,59785
164,87225,1344
164,12596,59785
165,35211,1344
165,62324,1344
166,74093,67990
166,44213,67990
167,51815,87630
167,80829,42794
168,84720,57555
168,15248,17914
169,14043,30264
169,10392,17995
170,63403,7947
170,61282,7947
171,6533,60703
171,55998,7947
172,46789,64177
172,94053,43610
173,29003,14844
173,25794,1344
174,74995,1344
174,58321,1344
175,90939,44311
175,44211,1344
176,14676,67990
176,63318,67990
177,85653,62023
177,5557,10310
178,71832,1344
178,87225,1344
179,61282,7947
179,24292,62023
180,37851,84860
180,55086,91462
181,61282,67990
181,44213,67990
182,89768,82482
182,77476,60277
183,74093,67990
183,61282,7947
184,84860,59785
184,29711,2079
185,67990,27931
185,67990,51202
186,78242,24220
186,6281,59785
187,74093,67990
187,37668,67990
188,4937,1344
188,39836,1344
189,52429,67990
189,653,62023
190,13064,62023
190,1240,62023
191,88511,3918
191,65852,84860
192,74093,67990
192,64436,67990
193,21840,1344
193,62324,1344
194,41168,62023
194,8721,67990
195,50658,7947
195,55998,7947
196,87225,1344
196,70056,1344
197,25029,67990
197,36940,62023
198,63403,7947
198,59429,7947
199,87225,1344
199,39836,1344
200,76814,24702
200,45135,89350
201,69402,62023
201,4853,62023
202,24292,62023
202,5184,62023
203,22711,22927
203,62965,40987
204,74093,67990
204,87334,67990
205,13851,1344
205,24680,79278
206,74995,1344
206,65183,1344
207,24292,62023
207,61282,7947
208,59429,7947
208,47302,46973
209,69273,1344
209,39836,1344
210,83392,67990
210,61282,67990
211,91233,59785
211,23289,14500
212,24292,62023
212,50658,7947
213,44967,62023
213,42170,62023
214,34489,67990
214,13064,62023
215,6677,91462
215,62587,91462
216,91277,84860
216,54556,62023
217,74093,67990
217,61282,7947
218,82626,67990
218,12737,67990
219,60235,32362
219,11114,40852
220,87421,91595
220,39252,7947
221,24292,62023
221,93916,30329
222,6384,7947
222,5234,7947
223,13804,62023
223,40308,62023
224,74995,1344
224,65183,1344
225,60627,38037
225,2834,38037
226,32440,3918
226,56926,88757
227,36125,1344
227,26515,59785
228,65183,1344
228,25029,67990
229,63403,7947
229,24292,62023
230,43022,15560
230,30273,59496
231,4853,62023
231,45777,62023
232,24292,62023
232,653,62023
233,43497,67990
233,74093,67990
234,79507,76578
234,54820,17411
235,24292,62023
235,1240,62023
236,69273,1344
236,25794,1344
237,65183,1344
237,74995,1344
238,45585,1344
238,2380,1344
239,52429,67990
239,44213,67990
240,14676,67990
240,18387,16518
241,26545,67990
241,46603,67990
242,24292,62023
242,40459,1344
243,13064,62023
243,8785,62023
244,90249,24702
244,83392,67990
245,34314,42644
245,24292,62023
246,63892,89150
246,91892,49630
247,90249,24702
247,39911,24702
248,653,62023
248,11007,62023
249,65183,1344
249,87225,1344
250,82626,67990
250,81035,67990
251,24292,62023
251,34808,30329
252,8785,62023
252,14424,62023
253,54556,62023
253,42170,62023
254,14424,62023
254,34281,67990
255,4937,1344
255,92538,1344
256,39836,1344
256,87225,1344
257,25029,67990
257,74093,67990
258,71718,58777
258,24292,62023
259,24292,62023
259,40308,62023
260,55949,31996
260,23643,31996
261,39836,1344
261,68919,51298
262,65183,1344
262,37000,76578
263,36125,1344
263,92538,1344
264,30273,59496
264,16223,90554
265,65183,1344
265,5234,7947
266,34281,67990
266,14424,62023
267,44601,32812
267,620,32812
268,54556,62023
268,9358,13483
269,891,88720
269,50482,65367
270,43781,67990
270,83392,67990
271,61282,7947
271,58321,1344
272,54596,1344
272,87225,1344
273,1909,67990
273,25029,67990
274,66825,48015
274,45933,90418
275,65183,1344
275,63403,7947
276,74093,67990
276,64436,67990
277,87225,1344
277,7757,23984
278,87713,46973
278,9795,7947
279,12596,59785
279,91233,59785
280,24292,62023
280,42170,62023
281,25086,40949
281,10390,17995
282,87334,67990
282,74095,67990
283,73942,67990
283,83392,67990
284,8785,62023
284,78487,62023
285,13851,1344
285,39836,1344
286,5234,7947
286,55998,7947
287,44967,62023
287,45777,62023
288,74632,23289
288,24292,62023
289,29425,1344
289,3178,1344
290,11374,27752
290,46173,24702
291,64442,67990
291,77129,67990
292,65183,1344
292,4937,1344
293,8721,67990
293,69402,62023
294,74995,1344
294,71832,1344
295,2845,62023
295,13064,62023
296,65183,1344
296,74995,1344
297,83392,67990
297,19337,67990
298,24292,62023
298,76814,24702
299,74093,67990
299,25029,67990
300,34281,67990
300,64436,67990
301,56784,16549
301,24292,62023
302,83531,46973
302,53005,46973
303,87225,1344
303,59429,7947
304,90171,32644
304,59007,11489
305,83392,67990
305,42700,39999
306,13851,1344
306,87881,26689
307,653,62023
307,4853,62023
308,10604,62023
308,43350,62023
309,8721,67990
309,33822,28974
310,65183,1344
310,87225,1344
311,77209,62023
311,45560,62023
312,6961,62023
312,63793,62023
313,24292,62023
313,54556,62023
314,54596,1344
314,74995,1344
315,29204,46973
315,83191,48015
316,15227,79166
316,13686,62023
317,36940,62023
317,74995,1344
318,34489,67990
318,34281,67990
319,22306,21620
319,87225,1344
320,47348,1235
320,60084,48015
321,52429,67990
321,70056,1344
322,79492,62023
322,14676,67990
323,55998,7947
323,63403,7947
324,61282,7947
324,5234,7947
325,24292,62023
325,13064,62023
326,24292,62023
326,13064,62023
327,55998,7947
327,63403,7947
328,65183,1344
328,29425,1344
329,66825,48015
329,25794,1344
330,24292,62023
330,13064,62023
331,87225,1344
331,61282,7947
332,13851,1344
332,3767,1344
333,42170,62023
333,43350,62023
334,22901,76578
334,37000,76578
335,76903,62023
335,76451,62023
336,65183,1344
336,40459,1344
337,53458,18301
337,69291,18301
338,63403,7947
338,45585,1344
339,24292,62023
339,13851,1344
340,72540,46973
340,87235,35431
341,50658,7947
341,5234,7947
342,74093,67990
342,52429,67990
343,76814,24702
343,24292,62023
344,17540,1344
344,35211,1344
345,61282,7947
345,67990,11502
346,48214,59785
346,24288,8677
347,52429,67990
347,45777,62023
348,24292,62023
348,61282,7947
349,52429,67990
349,1909,67990
350,13851,1344
350,39836,1344
351,16378,67990
351,36940,54575
352,25794,1344
352,21431,59785
353,41051,29096
353,52396,93478
354,13851,1344
354,63910,59785
355,13064,62023
355,54556,62023
356,74093,67990
356,24292,62023
357,21431,59785
357,25794,1344
358,19337,67990
358,37668,67990
359,49049,59496
359,14464,52777
360,53005,46973
360,24292,62023
361,63144,14969
361,44994,14969
362,24292,62023
362,5427,54575
363,78493,62023
363,653,62023
364,13064,62023
364,24292,62023
365,70516,3223
365,30266,54575
366,25794,1344
366,39836,1344
367,55998,7947
367,5234,7947
368,13851,1344
368,55998,7947
369,91826,27716
369,87225,1344
370,11007,62023
370,54556,62023
371,42170,62023
371,24292,62023
372,39836,1344
372,69273,1344
373,75478,48821
373,14039,9288
374,30569,84860
374,66459,85492
375,37668,67990
375,63403,7947
376,43781,67990
376,82626,67990
377,77685,61663
377,7653,91595
378,13851,1344
378,4937,1344
379,52429,67990
379,34489,67990
380,45777,62023
380,31679,62023
381,24292,62023
381,653,62023
382,90249,24702
382,78493,62023
383,37000,76578
383,1318,79278
384,24292,62023
384,74093,67990
385,26741,62023
385,42802,62023
386,44213,67990
386,43497,67990
387,12660,67990
387,64436,67990
388,76805,62023
388,16663,62023
389,61282,7947
389,13851,1344
390,25008,1344
390,39836,1344
391,44967,62023
391,75055,88301
392,54556,62023
392,29336,62023
393,86777,82482
393,59476,30250
394,82626,67990
394,63318,67990
395,63403,7947
395,74093,67990
396,59240,45452
396,92775,33353
397,61282,7947
397,429,30329
398,90898,62023
398,77705,48491
399,45585,1344
399,23554,1344
400,65183,1344
400,6384,7947
401,54556,62023
401,44967,62023
402,54556,62023
402,44967,62023
403,13064,62023
403,24292,62023
404,50658,7947
404,61282,7947
405,24292,62023
405,52429,67990
406,8785,62023
406,24292,62023
407,74093,67990
407,43497,67990
408,24292,62023
408,61282,7947
409,54556,62023
409,26888,62023
410,76805,62023
410,11081,62023
411,8233,67990
411,59804,67990
412,82564,90418
412,59429,7947
413,91871,7947
413,72540,46973
414,4937,1344
414,93723,28780
415,5184,62023
415,74366,30329
416,4937,1344
416,92538,1344
417,52429,67990
417,76814,24702
418,39836,1344
418,36125,1344
419,44213,67990
419,43497,67990
420,65183,1344
420,21840,1344
421,23643,31996
421,63403,7947
422,61737,3510
422,54048,63182
423,36125,1344
423,25794,1344
424,52429,67990
424,13064,62023
425,88511,3918
425,55998,7947
426,25794,1344
426,63403,7947
427,81323,44311
427,94126,32812
428,55086,48821
428,45585,1344
429,85564,62023
429,35544,67990
430,63574,35251
430,23712,17995
431,52429,67990
431,70056,1344
432,35308,69186
432,30835,80041
433,24292,62023
433,42170,62023
434,76903,62023
434,18359,62023
435,74093,67990
435,83392,67990
436,24546,7947
436,63910,59785
437,15204,62023
437,2845,62023
438,36940,67990
438,14676,67990
439,25794,1344
439,39836,1344
440,12596,59785
440,63910,59785
441,52429,67990
441,37668,67990
442,12596,59785
442,2836,17995
443,11081,62023
443,9723,62023
444,30833,55747
444,3928,53001
445,1240,62023
445,23703,62023
446,24292,62023
446,5184,62023
447,87225,1344
447,33010,70579
448,70056,1344
448,80692,1344
449,21138,91680
449,56926,88757
450,33681,65367
450,65183,1344
451,2845,62023
451,67803,62023
452,50658,7947
452,24292,62023
453,5215,59785
453,81423,90641
454,34489,67990
454,64436,67990
455,19337,67990
455,82626,67990
456,65183,1344
456,3178,1344
457,58321,1344
457,43497,67990
458,13851,1344
458,87225,1344
459,13851,1344
459,5234,7947
460,21840,1344
460,41051,14231
461,52429,67990
461,37257,59785
462,1909,67990
462,23060,67990
463,58979,62023
463,54556,62023
464,61663,7059
464,24292,62023
465,36125,1344
465,74995,1344
466,87225,1344
466,65183,1344
467,55772,93190
467,7971,17995
468,31541,82705
468,76055,20655
469,84311,24292
469,67839,30264
470,50041,25428
470,44234,48095
471,45585,1344
471,2380,1344
472,30833,55747
472,20391,55747
473,65183,1344
473,4937,1344
474,24292,62023
474,44994,14969
475,29003,14844
475,12596,59785
476,13851,1344
476,620,32812
477,65183,1344
477,83632,59785
478,24288,8677
478,53005,46973
479,16378,67990
479,25029,67990
480,52664,91086
480,94012,42820
481,52429,67990
481,43497,67990
482,69291,18301
482,91185,48015
483,64436,67990
483,74093,67990
484,83392,67990
484,84238,78481
485,55998,7947
485,65183,1344
486,74093,67990
486,52429,67990
487,43497,67990
487,64436,67990
488,19337,67990
488,25029,67990
489,152,85492
489,19373,22012
490,14043,30264
490,86527,30264
491,87225,1344
491,19216,1344
492,36920,54575
492,39911,24702
493,5184,62023
493,78493,62023
494,37668,67990
494,69772,61935
495,64436,67990
495,23060,67990
496,43497,67990
496,74093,67990
497,2239,67990
497,39836,1344
498,54556,62023
498,42170,62023
499,13900,69895
499,81795,89267
500,37851,84860
500,32440,3918
501,36940,67990
501,44177,67990
502,24292,62023
502,74093,67990
503,38326,17995
503,26314,17995
504,13686,62023
504,44967,62023
505,50658,7947
505,61663,7059
506,70056,1344
506,2380,1344
507,61282,7947
507,74093,67990
508,653,62023
508,76903,62023
509,36940,62023
509,18119,67990
510,65183,1344
510,46500,59785
511,27933,21620
511,78493,62023
512,91826,27716
512,25072,45300
513,81769,59785
513,12596,59785
514,26545,67990
514,2239,67990
515,8785,62023
515,54556,62023
516,40459,1344
516,36125,1344
517,55998,7947
517,5234,7947
518,12660,67990
518,87818,67990
519,80958,62023
519,42170,62023
520,83531,46973
520,53005,46973
521,69270,67990
521,31535,67990
522,55801,49461
522,41621,24702
523,54556,62023
523,26888,62023
524,64148,36552
524,65882,66024
525,19337,67990
525,83392,67990
526,24292,62023
526,45777,62023
527,30266,54575
527,11007,62023
528,78549,64756
528,40216,85492
529,65183,1344
529,74995,1344
530,85981,57588
530,40159,5337
531,86074,61663
531,65183,1344
532,24292,62023
532,63403,7947
533,40459,1344
533,87225,1344
534,87334,83726
534,55754,71989
535,83191,48015
535,47302,46973
536,35211,1344
536,44213,67990
537,85653,62023
537,41168,62023
538,36432,3727
538,56926,68832
539,74093,67990
539,56686,67990
540,53005,46973
540,47814,57588
541,82287,67990
541,298,30013
542,35211,1344
542,2380,1344
543,61282,7947
543,87225,1344
544,74093,67990
544,43497,67990
545,24292,62023
545,13851,1344
546,5215,59785
546,14713,88865
547,32047,83632
547,85818,83632
548,26888,62023
548,84860,59785
549,61855,84860
549,91185,48015
550,24292,62023
550,44967,62023
551,63403,7947
551,35100,28596
552,40030,12207
552,27716,38047
553,74995,1344
553,63403,7947
554,11703,40629
554,76992,87880
555,87225,1344
555,13851,1344
556,84742,11566
556,49840,25994
557,55998,7947
557,5234,7947
558,74093,67990
558,64436,67990
559,64022,5561
559,29425,1344
560,13851,1344
560,82564,90418
561,77665,42926
561,66825,48015
562,25794,1344
562,87225,1344
563,61282,7947
563,79386,54026
564,34489,67990
564,12737,67990
565,45135,48491
565,44028,80424
566,53005,46973
566,25794,1344
567,50658,7947
567,24292,62023
568,12483,50272
568,29425,1344
569,63318,67990
569,7850,65367
570,1866,71989
570,45280,71989
571,80958,62023
571,86031,62023
572,34281,67990
572,33664,67990
573,14424,62023
573,28844,62023
574,22901,76578
574,10390,17995
575,83392,67990
575,64436,67990
576,4297,1344
576,69718,92058
577,67125,40068
577,78697,17995
578,52429,67990
578,93564,88731
579,87225,1344
579,29698,8677
580,64436,67990
580,74093,67990
581,10390,17995
581,13851,1344
582,44967,62023
582,7481,30329
583,12778,88613
583,78487,62023
584,87225,1344
584,19216,1344
585,37807,93980
585,46086,18466
586,39833,50272
586,29425,1344
587,74632,23289
587,12195,62023
588,60381,61663
588,60165,16648
589,64935,61412
589,50148,49309
590,10390,17995
590,2836,17995
591,76805,62023
591,16663,62023
592,83392,67990
592,74093,67990
593,87225,1344
593,14043,30264
594,55631,50272
594,37257,59785
595,24292,62023
595,63403,7947
596,63403,7947
596,33681,65367
597,13851,1344
597,4937,1344
598,39836,1344
598,23554,1344
599,74093,67990
599,70352,7947
600,4297,1344
600,56563,57588
601,54556,62023
601,6961,62023
602,46463,1344
602,43497,67990
603,29425,1344
603,55998,7947
604,21509,7947
604,39836,1344
605,93916,30329
605,87334,67990
606,63403,7947
606,39836,1344
607,17837,7947
607,61282,7947
608,83392,67990
608,10932,67990
609,39836,1344
609,25794,1344
610,46098,8043
610,21587,37028
611,52429,67990
611,74093,67990
612,85981,57588
612,32758,13738
613,79492,62023
613,2845,62023
614,87334,67990
614,7971,17995
615,54556,62023
615,44967,62023
616,74093,67990
616,61282,7947
617,54556,62023
617,43350,62023
618,24292,62023
618,13064,62023
619,18445,38193
619,41329,11306
620,24292,62023
620,54556,62023
621,91185,48015
621,66825,48015
622,14676,67990
622,32636,48821
623,26888,62023
623,6961,62023
624,87225,1344
624,92538,1344
625,56405,54798
625,40599,30329
626,74093,67990
626,61282,7947
627,65183,1344
627,36125,1344
628,82287,67990
628,2239,67990
629,13851,1344
629,5215,59785
630,52429,67990
630,39015,87343
631,13851,1344
631,65183,1344
632,6384,7947
632,50658,7947
633,87225,1344
633,91233,59785
634,55998,7947
634,7653,91595
635,90249,24702
635,34489,67990
636,14153,2325
636,4190,62129
637,8651,71331
637,33664,67990
638,12737,67990
638,83392,67990
639,87225,1344
639,58321,1344
640,17837,7947
640,41051,77158
641,14424,62023
641,6961,62023
642,89940,79166
642,64545,79166
643,45585,1344
643,82564,90418
644,49049,59496
644,30273,59496
645,26391,48781
645,84833,47452
646,91462,1979
646,67990,83767
647,52429,67990
647,44213,67990
648,24292,62023
648,31687,16149
649,91277,84860
649,65852,84860
650,24292,62023
650,54556,62023
651,86044,43627
651,67552,89072
652,65852,84860
652,82924,62023
653,61282,7947
653,87225,1344
654,5234,7947
654,76715,76578
655,10390,17995
655,2836,17995
656,52429,67990
656,87334,67990
657,26545,67990
657,19337,67990
658,54556,62023
658,44967,62023
659,39836,1344
659,5234,7947
660,10390,17995
660,12648,17995
661,36125,1344
661,69273,1344
662,1909,67990
662,44213,67990
663,14335,67990
663,80825,67990
664,87225,1344
664,71832,1344
665,24292,62023
665,61282,7947
666,24292,62023
666,61282,7947
667,46086,18466
667,2690,18466
668,52429,67990
668,14043,30264
669,83392,67990
669,61282,67990
670,55998,7947
670,5234,7947
671,65183,1344
671,39836,1344
672,87225,1344
672,13851,1344
673,39836,1344
673,13851,1344
674,14676,67990
674,36940,67990
675,13686,62023
675,89520,1458
676,74093,67990
676,24292,62023
677,74480,31996
677,15007,31996
678,74093,67990
678,54596,1344
679,74995,1344
679,74093,67990
680,35544,67990
680,61282,67990
681,25998,7364
681,59429,7947
682,4853,62023
682,90898,62023
683,91185,48015
683,14043,30264
684,64412,65367
684,9978,39999
685,61178,24278
685,5485,11566
686,91462,43742
686,67990,14995
687,24292,62023
687,13064,62023
688,80037,50272
688,92834,50272
689,61282,7947
689,39836,1344
690,46813,50272
690,24292,62023
691,24292,62023
691,78493,62023
692,65183,1344
692,3178,1344
693,80958,62023
693,74093,67990
694,14239,51298
694,20377,51298
695,87225,1344
695,39836,1344
696,24292,62023
696,61282,7947
697,40308,62023
697,2845,62023
698,653,62023
698,12660,67990
699,74093,67990
699,2239,67990
700,74995,1344
700,36125,1344
701,83392,67990
701,52429,67990
702,83392,67990
702,37668,67990
703,24292,62023
703,61568,91462
704,36940,62023
704,61282,67990
705,77209,62023
705,2845,62023
706,93916,30329
706,36174,30329
707,44213,67990
707,1909,67990
708,63910,59785
708,25794,1344
709,74093,67990
709,12737,67990
710,61099,62443
710,82635,75084
711,54556,62023
711,76903,62023
712,90809,67990
712,19337,67990
713,83966,23289
713,92412,23289
714,37487,4124
714,92180,56198
715,19216,1344
715,12596,59785
716,63318,67990
716,47164,41051
717,49196,83632
717,3767,1344
718,17837,7947
718,63403,7947
719,600,69337
719,34489,67990
720,82564,90418
720,4937,1344
721,42700,39999
721,90249,24702
722,25794,1344
722,4937,1344
723,59098,88826
723,14239,51298
724,13686,62023
724,12195,62023
725,74995,1344
725,43497,67990
726,40172,88826
726,9882,45900
727,34281,67990
727,61448,67990
728,65183,1344
728,74995,1344
729,24292,62023
729,93147,87343
730,25794,1344
730,12596,59785
731,26533,33681
731,68990,15840
732,37668,67990
732,52429,67990
733,39688,62023
733,13851,1344
734,71832,1344
734,25029,67990
735,13064,62023
735,24292,62023
736,41713,45286
736,55585,45286
737,86031,62023
737,76805,62023
738,64436,67990
738,34489,67990
739,46463,1344
739,17540,1344
740,83531,46973
740,91871,7947
741,90898,62023
741,4853,62023
742,52429,67990
742,74093,67990
743,61448,67990
743,87818,67990
744,48951,11442
744,33664,67990
745,45777,62023
745,19192,67990
746,83191,48015
746,40459,1344
747,17702,84860
747,43781,67990
748,22151,5337
748,50658,7947
749,34638,67990
749,41246,67990
750,4937,1344
750,76715,76578
751,45280,71989
751,49921,71989
752,36704,27716
752,8721,67990
753,82626,67990
753,26545,67990
754,25008,1344
754,39836,1344
755,5215,59785
755,65183,1344
756,14676,67990
756,36940,67990
757,74093,67990
757,74995,1344
758,2836,17995
758,16934,17995
759,64436,67990
759,81035,67990
760,52429,67990
760,13064,62023
761,47814,57588
761,94126,32812
762,35490,17995
762,23712,17995
763,12737,67990
763,91233,59785
764,65809,43038
764,48993,43038
765,23712,17995
765,7971,17995
766,12596,59785
766,39836,1344
767,67624,62023
767,12513,62023
768,653,62023
768,90249,24702
769,13064,62023
769,40308,62023
770,67803,62023
770,36940,62023
771,87225,1344
771,61887,46973
772,65183,1344
772,55998,7947
773,56010,84860
773,35796,4190
774,50658,7947
774,5234,7947
775,13064,62023
775,54556,62023
776,14424,62023
776,52348,62023
777,46500,59785
777,5234,7947
778,35211,1344
778,45585,1344
779,87225,1344
779,13851,1344
780,54556,62023
780,12596,59785
781,61282,67990
781,83392,67990
782,24292,62023
782,13064,62023
783,87334,67990
783,1909,67990
784,65852,84860
784,12195,62023
785,13851,1344
785,23712,17995
786,13851,1344
786,87225,1344
787,39324,14969
787,24292,62023
788,37668,67990
788,20368,67645
789,52118,81434
789,50200,34244
790,87225,1344
790,39836,1344
791,14424,62023
791,52429,67990
792,74093,67990
792,34489,67990
793,4937,1344
793,76328,11862
794,74632,23289
794,653,62023
795,38047,62023
795,39688,62023
796,36125,1344
796,39836,1344
797,61282,7947
797,91185,48015
798,54556,62023
798,91185,48015
799,83392,67990
799,64436,67990
800,35544,67990
800,19192,67990
801,55998,7947
801,45585,1344
802,61568,91462
802,87692,11703
803,24546,7947
803,36125,1344
804,85051,25772
804,56198,46973
805,33254,76290
805,47678,28978
806,4937,1344
806,61282,7947
807,87334,67990
807,27210,1344
808,74093,67990
808,24292,62023
809,43781,67990
809,63318,67990
810,81423,90641
810,987,30779
811,75682,88301
811,45961,88301
812,13851,1344
812,61202,3254
813,61887,46973
813,43350,62023
814,55949,31996
814,19647,15719
815,23060,67990
815,2239,67990
816,12596,59785
816,50658,7947
817,36125,1344
817,92538,1344
818,64077,62023
818,12513,62023
819,56124,60261
819,59622,4056
820,12596,59785
820,44967,62023
821,3199,49461
821,21840,1344
822,65183,1344
822,74995,1344
823,37171,48712
823,65183,1344
824,51091,5772
824,53005,46973
825,91871,7947
825,3767,1344
826,24554,30936
826,15012,67898
827,83392,67990
827,48063,67990
828,55086,48821
828,58979,62023
829,49196,83632
829,80208,88882
830,48970,11703
830,12596,59785
831,43781,67990
831,74093,67990
832,70056,1344
832,87225,1344
833,6384,7947
833,9977,44643
834,4937,1344
834,62023,69028
835,20741,65766
835,41769,39633
836,11669,62023
836,653,62023
837,152,85492
837,28001,85492
838,40459,1344
838,83191,48015
839,45585,1344
839,52429,67990
840,6961,62023
840,54556,62023
841,48774,50372
841,76377,55747
842,40459,1344
842,58321,1344
843,6817,1344
843,67686,55747
844,79386,54026
844,81021,54026
845,81035,67990
845,45099,86315
846,61282,7947
846,24292,62023
847,48781,45135
847,29479,23289
848,83609,67990
848,62482,85516
849,63318,67990
849,36940,67990
850,4937,1344
850,39836,1344
851,4937,1344
851,33681,76290
852,63403,7947
852,61282,7947
853,20496,47334
853,71985,13355
854,10016,30199
854,46665,70737
855,58321,1344
855,71832,1344
856,24292,62023
856,13064,62023
857,59429,7947
857,10390,17995
858,65254,33812
858,40214,49278
859,74093,67990
859,54596,1344
860,74093,67990
860,53348,88826
861,66444,39801
861,64545,79166
862,27561,67680
862,86232,44643
863,24292,62023
863,52329,82976
864,83392,67990
864,34489,67990
865,45585,1344
865,46463,1344
866,24292,62023
866,13064,62023
867,19216,1344
867,4297,1344
868,82063,57588
868,84311,62018
869,2380,1344
869,80692,1344
870,66088,64381
870,91993,16233
871,39836,1344
871,13851,1344
872,44786,12623
872,653,62023
873,74093,67990
873,64436,67990
874,70390,463
874,36940,62023
875,24292,62023
875,13064,62023
876,34489,67990
